date,title,content,url,keyword
20250421,제목 없음,"도널드 트럼프 미국 대통령이 제롬 파월 미국 연방준비제도 의장을 '중대 실패자'로 칭하며 금리 인하를 재차 압박했습니다. 트럼프 대통령은 현지시간 21일 SNS 트루스소셜에, ""매번 늦는 '미스터 투 레이트'이자, 중대 실패자가 금리를 내리지 않으면 경기 둔화가 있을 수 있다""고 적었습니다. 이어 ""많은 사람들이 금리의 선제적 인하를 요구하고 있다""며 본인의 취임 후 에너지와 식료품 가격이 실질적으로 내려갔다""고 주장했습니다. 트럼프 대통령은 파월 의장이 ""지난해 대선 기간 조 바이든 당시 대통령과 카멀라 해리스 당시 부통령을 돕기 위해 금리를 내렸을 때를 제외하고는 항상 결정이 너무 늦었다""고 비판하기도 했습니다. 트럼프 대통령은 최근 파월 의장이 자신의 기준금리 인하 요구에도 금리를 잇달아 동결하고, 자신이 대대적으로 도입한 관세가 미국 경제에 미칠 파장을 지적하자, 파월 의장을 향한 날선 발언을 쏟아내고 있습니다. #트럼프 #파월 #저격 #발언 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",https://n.news.naver.com/mnews/article/422/0000733271?sid=101,"['경제', '경기']"
20250421,주가 변동성 크지 않은 통신·금융주 위주 투자트럼프 취임 이후 4달간 4~5%대 수익률 기록,"주가 변동성 크지 않은 통신·금융주 위주 투자 트럼프 취임 이후 4달간 4~5%대 수익률 기록 트럼프발 ‘관세 전쟁’에 국내외 증시가 불안정한 양상을 보이면서 안정적인 투자가 가능한 상장지수펀드(ETF)가 주목받고 있다. 특히 주가 변동성이 낮고 안정성이 높은 종목에 투자하는 ‘로우볼(저변동성)’ ETF가 관세 폭풍의 바람막이 역할을 톡톡히 하고 있다. 20일 한국거래소에 따르면 도널드 트럼프 미국 대통령 취임 이후 4달간(1월 20일~4월 18일) ‘TIGER 로우볼’은 5.33%(1만2755원→1만3435원)의 수익률을 기록했다. 같은 기간 코스피 지수가 1.45%(2520.05→2483.42) 내린 것과 비교하면 상대적으로 높은 수익률이다. 같은 기간 또 다른 로우볼 ETF인 ‘HK S&P코리아로우볼’도 5.35%(1만2700원→1만3380원)의 높은 상승률을 기록했다. ‘PLUS 고배당저변동50’ 역시 4.22%(1만2665원→1만3200원)로 지수 대비 양호한 성적을 거뒀다. 로우볼은 낮다는 뜻의 ‘로우(Low)’와 변동성을 뜻하는 ‘볼러틸리티(Volatility)’의 합성어로 다른 종목과 비교해 주가 변동성이 낮은 종목에 투자하는 전략을 말한다. 투자 위험을 낮추면서 적당한 수익률을 얻을 수 있다는 장점이 있다. 안정성에 무게를 두는 만큼 주가 변동성이 크지 않으면서 배당 수익률이 높은 통신주나 금융주 등을 종목으로 담고 있다. TIGER 로우볼의 경우 에프앤가이드 로우볼 지수를 추종한다. 에프앤가이드 로우볼 지수는 시가총액 상위 200개 종목의 최근 5년간 월간 수익률을 기반으로 표준편차를 산출한 뒤 하위 40개 종목을 선정한 것이다. 주요 구성 종목으로 KT&G 오뚜기 에스원 삼성카드 SK텔레콤이 있다. 나머지 두 ETF도 TIGER 로우볼과 마찬가지로 방어주로 꼽히는 통신주가 높은 비중을 차지하고 있다. 시장에선 시시각각 변하는 트럼프 입에 따라 당분간 변동성 장세가 지속될 것이라는 전망이 지배적이다. 중국을 제외한 교역국에 90일간 상호관세를 유예하겠다고 발표한 가운데 협상 과정에서 혼란은 불가피하다는 분석이다. 실제 코스피200 변동성지수(VKOSPI)는 급등락을 반복하고 있다. 지난 7일에는 전날 대비 65% 급등한 44.23을 나타냈고, 다음 날은 14% 급락해 37.83을 기록했다. 9일에는 8% 급등해 다시 40선을 넘어섰다. 최근 떨어지는 모습을 보이지만 언제 다시 튀어 오를지 모른다. 이 때문에 전문가들은 당분간 안정성을 챙길 수 있는 로우볼 ETF에 대한 수요가 꾸준히 있을 것으로 본다. 증권가 관계자는 “투자자 입장에선 변동성 장세에 리스크 관리 관점에서 하나의 대안이 될 수 있다”고 말했다. 이 관계자는 “로우볼 ETF로 안정성을 확보하고 여기에 주도주 위주의 ‘모멘텀 ETF’로 포트폴리오 균형을 맞춘다면 수익률을 높일 수 있을 것”이라고 전했다.",https://n.news.naver.com/mnews/article/005/0001771421?sid=101,['금융']
20250421,현행 최저임금 1만30원 ‘높다’ 47.4%,"현행 최저임금 1만30원 ‘높다’ 47.4% 게티이미지뱅크 상시근로자 300인 미만 사업주 10명 중 6명이 내년도 최저임금 인상액의 적절한 수준이 ‘동결’이라고 생각하는 것으로 나타났다. 근로자의 경우 3∼6% 인상이 적정하다고 답한 비중이 가장 컸다. 21일 최저임금위원회의 ‘최저임금 적용 효과에 관한 실태조사 분석 보고서’(2024년 12월)에 따르면 사업주(대리응답 포함)의 60.4%는 2026년에 적용될 최저임금 인상액의 적절한 수준으로 ‘동결’을 골랐다. 이는 전년 52.8% 대비 소폭 오른 수치다. 올해 최저임금인 1만30원의 적정성으로는 47.4%가 ‘높음’이라고 답해 ‘낮음’(7.0%)을 크게 웃돌았다. 최저임금이 고용에 미친 영향의 경우 ‘고용에 변동이 없었다’가 80.2%로 3년 연속 상승했다. 최저임금 인상에 따른 부담으로 고용이 감소했다는 응답은 10.7%로 전년(9.7%)보다는 소폭 올랐으나 2022년(14.0%)보다는 여전히 낮았다. 근로자의 경우 2026년 적용될 최저임금 인상액의 적절한 수준으로 26.2%가 3∼6% 미만이라고 답했고, 3% 미만이 25.9%로 뒤따랐다. 동결은 15.9%로 나타나 전년(9.6%)보다 늘었다. 사업주(54.3%)와 근로자(61.5%) 모두 최저임금 결정 시 우선 고려할 사항으로 물가상승률을 골랐다. 최저임금의 현장 정착을 위해 가장 중요한 역할을 맡아야 하는 주체도 양측 모두가 정부를 골랐다. 이번 조사는 최저임금 1.5배 이하를 받는 저임금 근로자 6084명과 이들을 고용하는 상용근로자 300인 미만 사업체 3000곳을 대상으로 지난해 11∼12월 진행됐다. 이번 조사는 기초조사로, 최종 보고서는 추후 발표될 예정이다.",https://n.news.naver.com/mnews/article/021/0002704622?sid=101,['물가']
20250421,제목 없음,"[KBS 전주]오영주 중소벤처기업부 장관이 오늘(21) 전주시 원도심 상권을 방문해 '글로컬 상권 프로젝트'의 진행 상황을 점검했습니다. 오 장관은 ""지역민과 관광객에게 지역만이 가진 특별한 삶의 형태를 제안하고 지역의 골목상권을 세계인이 찾는 글로컬 상권으로 육성해 지역 경제를 활성화하겠다""고 밝혔습니다. '글로컬 상권 프로젝트'는 한옥마을과 객리단길, 웨딩 거리 일대를 지역 특화 골목 상권으로 키우는 중기부 지원 사업입니다.",https://n.news.naver.com/mnews/article/056/0011936218?sid=101,['경제']
20250421,"SNS서 ""사실상 인플레 없다""관세發 경기 침체 우려에 금리 인하 압박파월에 ""미스터 투 레이트"" 비난","SNS서 ""사실상 인플레 없다"" 관세發 경기 침체 우려에 금리 인하 압박 파월에 ""미스터 투 레이트"" 비난 도널드 트럼프 미국 대통령이 제롬 파월 미 연방준비제도(Fed) 의장을 '패배자', '미스터 투 레이트(Mr. Too Late·너무 늦는 남자)'라고 공격하며 선제적인 금리 인하를 재차 압박했다. 관세발(發) 경기 침체 우려가 커지자 Fed에 금리 인하를 압박하는 동시에 향후 경기 침체시 파월 의장에게 책임을 돌리려는 포석이 깔렸다는 분석이 나온다. 트럼프 대통령은 21일(현지시간) 자신이 만든 사회관계망서비스(SNS) 트루스 소셜에 올린 글에서 ""사실상 인플레이션은 발생하지 않고 있다""며 이같이 밝혔다. 그는 ""에너지 비용이 내리고, 바이든(조 바이든 전 대통령)의 계란 재앙을 비롯해 식품 가격도 상당히 낮아졌다""며 ""다른 대부분의 것들도 하락 추세를 보이고 있다""고 주장했다. 파월 의장에게 즉각적인 금리 인하를 요구하며 압박 수위 또한 높였다. 트럼프 대통령은 ""주요 패배자인 미스터 투 레이트가 지금 당장 금리를 인하하지 않는다면 경제가 둔화될 수 있다""며 ""유럽은 이미 7번이나 금리를 인하했다""고 말했다. 그러면서 ""파월은 선거 기간 '졸린 조 바이든(훗날 카멀라 해리스)' 당선을 돕기 위해 금리를 인하했을 때를 제외하고는 항상 언제나 늦었다""며 ""그 결과는 어땠느냐""고 반문했다. 월가에서 관세 폭격으로 인한 경기 둔화 전망이 확산되면서 트럼프 대통령은 연일 파월 의장 해임을 언급하며 Fed에 금리 인하를 요구하고  있다. 트럼프 대통령은 지난 17일에도 파월 의장을 향해 ""내가 그를 아웃(out)시키고 싶다면 그는 정말로 빨리 쫓겨날 것""이라며 Fed의 금리 정책이 ""정치적""이라고 비판했다.",https://n.news.naver.com/mnews/article/277/0005581361?sid=101,"['경제', '인플레이션', '경기']"
20250421,제목 없음,"[KBS 제주]내일(22일) 지구의 날을 앞두고 탈핵기후위기제주행동은 오늘 제주도청 앞에서 기자회견을 열고 버스 요금 인상 계획 철회를 촉구했습니다. 이 단체는 기후 재난을 막기 위해 온실가스 배출을 줄이는 건 의무라며, 지금보다 버스요금을 올리면 제주의 대중교통 이용률은 더 떨어질 것이라고 주장했습니다. 한편, 제주도는 내일 물가대책위원회를 열고 버스 요금을 기존 천2백 원에서 천5백 원으로 25% 인상하는 안 등을 심의할 계획입니다.",https://n.news.naver.com/mnews/article/056/0011936238?sid=101,['물가']
20250421,은행보다 이율 높고 주식보다 안전한 ‘RP’,"은행보다 이율 높고 주식보다 안전한 ‘RP’ 30대 직장인 전모씨는 최근 트럼프발 관세 전쟁에 증시 변동 폭이 커지면서 환매조건부채권(RP)에 관심을 갖기 시작했다. 증시 변동성이 잦아들 때까지 돈을 잠시 묶어둘 피난처가 필요했는데, 주변에서 RP를 추천했기 때문이다. 알아보니 ‘단기 여유자금 예치’, ‘단기간 고금리 제공’ 등으로 인기가 많았다. 전씨는 카카오뱅크 증권사 금융상품 투자 서비스에 등록된 한국투자증권의 RP 특판 상품에 가입했다. 시장 불확실성 피난처로 제격 RP를 증시 피난처로 삼은 건 전씨만이 아니다. 서학개미(미국 시장에 투자하는 개인투자자) 이모씨는 “요즘 같은 장엔 ‘현금이 왕이다’는 말이 괜히 나오는 게 아니다”며 “처음엔 예수금으로 들고만 있었는데 시장이 다시 회복될 때까지 소소하게 일당이라도 벌자는 생각으로 RP에 넣어 놨다”고 했다. 그는 “현금을 효율적으로 굴리면서 매수할 타이밍을 보고 있다”고 덧붙였다. RP는 증권사가 일정 기간이 지난 뒤 이자를 더해 되사들이는 조건으로 개인, 법인 등에 판매하는 채권이다. 하루 이상만 예치해도 이자를 받을 수 있어 환금성이 높다. 정해진 이자율로 수익금을 지급해 매력적인 단기투자 상품 중 하나로 꼽힌다. 국채 등 우량 채권에 주로 투자해 안정성도 높다. 일주일에서 3개월 내외의 단기 투자 상품도 쉽게 찾아볼 수 있어 돈이 오래 묶일 염려도 적다. 21일 금융투자협회에 따르면 증권사의 대고객 RP 매도 잔액은 지난 2월 기준 101조840억원으로 집계됐다. 2021년 10월(102조808억원) 이후 가장 많은 수치로 지난 1월에 이어 두 달 연속 100조원 이상을 기록했다. 지난해 12월(90조8938억원)과 비교하면 10조 넘게 증가했다. 대고객 RP 매도 잔액이 늘어났다는 것은 고객들의 RP 매수가 증가했음을 의미한다. 전문가들은 시장 변동성이 커지면서 안전자산 선호 심리가 강해진 영향으로 설명했다. 이와 함께 짧은 기간이나마 ‘안전 마진’을 확보하려는 이유도 있다고 분석했다. 서울 강남 지역의 한 증권사 프라이빗뱅커(PB)는 “증시 변동성이 커지면서 추가 투자를 보류하는 상황에서 투자금을 채권 투자나 RP 등 현금성 안전 자산으로 옮기는 이들이 늘고 있다”고 말했다. 포트폴리오 변화에 보수적인 자산가들도 현금성 자산 비중을 늘리고 있는 것으로 나타났다. 국민일보가 한국투자증권에 의뢰해 이 증권사 계좌에서 10억원 이상 굴리는 자산가들의 포트폴리오를 1년 전과 비교(지난 15일 기준)한 결과 주식(-2.0% 포인트), 채권(-0.6% 포인트), 신탁(-0.2% 포인트)의 비중은 줄어든 반면 펀드(+1.5% 포인트), RP(+0.5% 포인트) 비중은 증가했다. 한국투자증권 관계자는 “보통 자산가들은 포트폴리오 비중 변화를 크게 가져가지는 않는 편”이라면서도 “시장 변동성이 커지면서 대기 자금을 단기 투자로 돌리는 수요가 어느 정도 늘어난 것으로 보인다”고 말했다. 예테크족에게도 인기 RP는 금리 인하기 ‘예테크족(예금+재테크)’의 눈길도 끌고 있다. SNS 등에서는 ‘이율 낮은 예금 대신 RP 가입’ 등의 제목으로 가입 후기를 어렵지 않게 찾아볼 수 있다. 지난해 말 한국은행의 기준금리 인하가 시작되면서 은행권 정기예금 금리는 연 2%대로 낮아진 상황이다. 1개월 만기 상품은 연 1%대 상품이 등장하기 시작했다. 반면 RP는 정해진 기간 동안 맡겨 놓으면 만기에 원금과 이자를 챙길 수 있다는 점에서 은행의 예·적금과 유사하지만 은행보다 금리가 높다. 수시입출금형 원화 RP 기준 주요 증권사의 평균 수익률은 연 2.25~2.5%로, 연 0.1~0.2% 수준인 은행권 수시입출금 계좌보다 수익률이 높다. 약정형은 이보다 더 높은 수익률을 보장한다. 외화 RP(달러 기준) 역시 한국보다 높은 미국 금리를 적용받아 좀 더 수익률이 높다. 증권사들도 RP 특판 등을 내놓으며 고객 모시기에 나섰다. 한국투자증권이 카카오뱅크와 제휴해 내놓은 RP 상품은 원화 61일물로 시중 예·적금보다 높은 연 7% 금리를 제공한다. 출시 1주일 만에 한도 소진으로 매진될 정도로 인기를 끌었다. 한국투자증권은 중개형 개인종합자산관리계좌(ISA) 고객을 대상으로 연 4.2% 수익률의 RP도 특판하고 있다. 하나증권은 토스뱅크와 연계해 최대 수익률 6%의 RP를 판매하고 있다. 선착순 5만명을 대상으로 1인당 최대 200만원까지 세전 연 6%의 우대 수익률을 제공한다. 우대 수익률은 매수일로부터 3개월간 적용한다. 한도 200만원을 넘거나 매수일로부터 3개월이 지난 고객에게는 연 2.7%의 수익률을 제공한다. 최근 한 증권사 RP에 가입한 박모씨는 “투자 기간이 짧기 때문에 이자가 적다고 생각할 수 있지만 은행에 넣어두느니 잠깐 여윳돈 맡겨둔다 생각하고 가입했다”며 “예금자 보호 대상은 아니지만 우량 채권을 담보로 해 안전성도 높다”고 말했다.",https://n.news.naver.com/mnews/article/005/0001771418?sid=101,['금융']
20250421,제목 없음,"[KBS 울산]울산시는 경기 침체로 어려움을 겪는 소상공인들의 경영 안정을 위해 3백억 원을 지원합니다. 지원 대상은 상시종업원 10인 미만의 제조업, 건설업, 운수업체와 5인 미만의 도소매업, 음식점 등입니다. 업체당 8천만 원 한도로 2년 거치 일시 상환, 1년 거치 2년 분할 상환, 2년 거치 2년 분할 상환 중 선택할 수 있습니다. 울산시는 1.2~2.5% 이내 대출이자의 일부를 지원합니다.",https://n.news.naver.com/mnews/article/056/0011936314?sid=101,['경기']
20250421,제목 없음,"최근 미국 달러화가 약세로 돌아서면서 달러예금이 다시 증가하고 있다. 도널드 트럼프 미국 대통령의 관세 정책에 따라 경기 침체 우려가 커지면서 달러 가치가 하락하자 투자자들이 '저가 매수'에 나선 것으로 보인다. 21일 금융권에 따르면 5대 은행(KB국민·신한·하나·우리·NH농협)의 지난 17일 기준 달러예금 잔액은 607억4,400만달러로 집계됐다. 이는 지난달 말의 580억2,000만 달러보다 4.7% 증가한 수준이다. 5대 은행의 달러예금 잔액은 이달 들어 지난 10일 563억5,000만 달러까지 더 줄었다가 이후 17일까지 불과 거래 5일 만에 40억 달러 넘게 다시 증가했다. 달러 예금은 원/달러 환율이 상승하면 잔액이 눈에 띄게 줄고, 환율이 하락하면 다시 잔액이 늘어나는 '반비례' 관계를 보여왔다. 환율은 미국 상호관세가 발효된 지난 9일 주간 거래 종가 기준 1,484.1원으로, 금융 위기 때인 2009년 3월 12일(1,496.5원) 이후 16년 만에 최고치를 경신했다. 이어 미국의 인플레이션과 경기 침체 우려가 고조된 지난 17일 1,418.9원으로 하락, 지난해 12월5일(1,415.1원) 이후 가장 낮은 수준을 기록했다. 이와 관련 시중은행 관계자는 ""요즘 고객들이 단기적인 환율 등락에 따라 외화예금을 적극적으로 사고파는 분위기""라고 전했다. 안전자산 수요가 높아지면서 금(金) 투자 인기도 오르고 있다. KB국민·신한·우리은행의 지난 17일 기준 골드뱅킹 잔액은 1조649억원으로 집계됐다. 하나·NH농협은행은 골드뱅킹을 취급하지 않는다. 골드뱅킹은 통장 계좌를 통해 금을 사고팔 수 있는 상품으로 3개 은행 잔액은 지난달 말 1조원을 돌파한 뒤로도 연일 역대 최대 규모를 갈아치우고 있다. 골드뱅킹 잔액은 지난 2023년 4월 말(5,239억원)과 비교하면 2년 만에 2배로 급증할 정도로 추세적인 증가세를 이어왔다. 국제 금 가격은 지난달 15일 현물 기준 온스당 3,000달러를 처음 돌파한 데 이어 지난 17일 장중 3,350달러를 찍어 사상 최고를 기록했다. 골드바 역시 품귀 현상이 일부 지속되는 상황에도 여전히 인기다. 5대 은행의 골드바 판매액은 이달 들어 17일까지 207억8,000만원으로 집계됐다. 1년 전인 지난해 4월 한 달 동안 총 99억4,000만원이 팔린 것과 비교하면 두 배 이상이다. 월별 골드바 판매액은 지난해 11월 150억9,200만원, 12월 187억7,000만원, 올해 1월 270억3,100만원 등으로 점차 늘다가 2월 882억9,300만원으로 폭증했다. 이후 KB국민은행과 우리은행이 골드바 수급 불안에 판매를 전면 중단하는 등 전례 없는 품귀 현상이 벌어져 3월 386억4,000만원으로 줄었다. 다른 은행 관계자는 ""영업점에서 골드바를 찾는 고객들이 꽤 있다""면서도 ""고중량 골드바보다 소액으로 투자할 수 있는 골드뱅킹이 더 인기를 끄는 것 같다""고 설명했다.",https://n.news.naver.com/mnews/article/087/0001112148?sid=101,"['금융', '인플레이션', '경기']"
20250421,제목 없음,"한승구(사진) 대한건설협회 회장은 21일 “‘10대 중점추진 사업’을 중심으로 건설산업이 다시금 활력을 되찾을 수 있도록 적극 노력하겠다”고 밝혔다. 한 회장은 이날 서울 종로구의 한 식당에서 진행된 기자간담회에서 “지난해 3월 취임한 이후 건설산업 경기 회복을 위해 10대 중점 사업을 선정해 적극적으로 추진해 오고 있다”며 이같이 말했다. 그는 “최근 우리 건설산업은 건설 경기 장기침체에 따라 여러 어려움을 겪고 있다”며 “건설산업의 발전과 참된 건설문화 정착을 위해 더욱 매진하겠다”고 강조했다. 건설협회가 추진하는 중점사업은 △중소형공사 수익성 확보 대책 마련 △공공인프라 정상 공급 체계 마련 △건설산업 이미지 개선 △중대재해처벌법 등 건설현장 규제 대응 △프로젝트파이낸싱(PF) 시장 연착륙 지원 및 불공정 관행 개선 등이다. 건설협회는 “공공공사 공사비 현실화를 위해 관계부처 건의 등을 통한 입·낙찰제도 개선을 지속해서 추진한 결과 유의미한 성과를 도출해냈다”고 설명했다. 건설협회는 향후 국가공사 적격심사 낙찰률 상향 등 추가 제도 개선과 순공사원가 보장을 위한 국가계약법안 원안 통과를 지속 추진한다는 계획이다. 공공인프라 정상 공급과 관련해선 설계보상비를 공사 규모별로 현실화하고, 기술형 입찰 유찰에 따른 수의계약 시 물가반영 성과를 낸 만큼 남은 미반영 과제도 지속해서 건의한다는 방침이다. 아울러 건설사업 이미지 개선을 위해 지난해 11월 출범한 건설동행위원회의 분과별 추진 과제 연구용역 결과가 다음달 말쯤 나오면 10대 과제를 선정해 공표하고 세부 추진 과제를 수행하겠다고 밝혔다. 부동산 PF 불공정 관행에 대해선 지난해 8월부터 신고센터를 개설한 만큼 지속해서 모니터링해 제도 개선을 추진하고, 개선된 책임준공 제도의 시장 안착을 지원하기로 했다.",https://n.news.naver.com/mnews/article/022/0004029619?sid=101,"['물가', '경기']"
